Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AdmissionType,AdmissionTypeQF,Episodes,LengthOfEpisode,AverageLengthOfEpisode,AverageLengthOfEpisodeQF,Stays,LengthOfStay,AverageLengthOfStay,AverageLengthOfStayQF
2019Q3,"",S08000028,"",W107H,"",Elective Inpatients,"",120,300,2.5,"",115,355,3.08695652173913,""
2019Q4,"",S08000028,"",W107H,"",Elective Inpatients,"",110,271,2.46363636363636,"",115,398,3.46086956521739,""
2020Q1,"",S08000028,"",W107H,"",Elective Inpatients,"",104,292,2.80769230769231,"",105,321,3.05714285714286,""
2020Q2,"",S08000028,"",W107H,"",Elective Inpatients,"",60,16,0.266666666666667,"",60,22,0.366666666666667,""
2020Q3,"",S08000028,"",W107H,"",Elective Inpatients,"",38,76,2,"",40,173,4.325,""
2020Q4,"",S08000028,"",W107H,"",Elective Inpatients,"",79,173,2.18987341772152,"",81,198,2.44444444444444,""
2021Q1,"",S08000028,"",W107H,"",Elective Inpatients,"",25,58,2.32,"",25,55,2.2,""
2021Q2,"",S08000028,"",W107H,"",Elective Inpatients,"",73,230,3.15068493150685,"",75,282,3.76,""
2021Q3,"",S08000028,"",W107H,"",Elective Inpatients,"",82,216,2.63414634146341,"",88,299,3.39772727272727,""
2021Q4,"",S08000028,"",W107H,"",Elective Inpatients,"",59,149,2.52542372881356,"",60,217,3.61666666666667,""
2022Q1,"",S08000028,"",W107H,"",Elective Inpatients,"",32,41,1.28125,"",34,46,1.35294117647059,""
2022Q2,"",S08000028,"",W107H,"",Elective Inpatients,"",71,201,2.83098591549296,"",75,300,4,""
2022Q3,p,S08000028,"",W107H,"",Elective Inpatients,"",80,229,2.8625,"",85,304,3.57647058823529,""
2017Q3,"",S27000001,"",S27000001,d,Elective Inpatients,"",684,7232,10.5730994152047,"",567,5345,9.42680776014109,""
2017Q4,"",S27000001,"",S27000001,d,Elective Inpatients,"",768,7460,9.71354166666667,"",649,5563,8.57164869029276,""
2018Q1,"",S27000001,"",S27000001,d,Elective Inpatients,"",883,6456,7.3114382785957,"",798,4754,5.95739348370927,""
2018Q2,"",S27000001,"",S27000001,d,Elective Inpatients,"",675,6388,9.4637037037037,"",578,4542,7.85813148788927,""
2018Q3,"",S27000001,"",S27000001,d,Elective Inpatients,"",591,5543,9.37901861252115,"",501,4076,8.13572854291417,""
2018Q4,"",S27000001,"",S27000001,d,Elective Inpatients,"",742,5286,7.12398921832884,"",641,3648,5.69110764430577,""
2019Q1,"",S27000001,"",S27000001,d,Elective Inpatients,"",1007,5788,5.74776564051639,"",885,4180,4.72316384180791,""
2019Q2,"",S27000001,"",S27000001,d,Elective Inpatients,"",819,5687,6.94383394383394,"",698,3951,5.66045845272206,""
2019Q3,"",S27000001,"",S27000001,d,Elective Inpatients,"",834,5996,7.189448441247,"",720,4420,6.13888888888889,""
2019Q4,"",S27000001,"",S27000001,d,Elective Inpatients,"",453,4438,9.79690949227373,"",362,3211,8.87016574585635,""
2020Q1,"",S27000001,"",S27000001,d,Elective Inpatients,"",518,4714,9.1003861003861,"",415,2980,7.18072289156626,""
2020Q2,"",S27000001,"",S27000001,d,Elective Inpatients,"",814,4051,4.97665847665848,"",741,2831,3.82051282051282,""
2020Q3,"",S27000001,"",S27000001,d,Elective Inpatients,"",808,5063,6.26608910891089,"",724,3733,5.1560773480663,""
2020Q4,"",S27000001,"",S27000001,d,Elective Inpatients,"",289,4013,13.8858131487889,"",213,2582,12.1220657276995,""
2021Q1,"",S27000001,"",S27000001,d,Elective Inpatients,"",644,3309,5.13819875776398,"",580,2314,3.98965517241379,""
2021Q2,"",S27000001,"",S27000001,d,Elective Inpatients,"",428,3772,8.81308411214953,"",351,2339,6.66381766381766,""
2021Q3,"",S27000001,"",S27000001,d,Elective Inpatients,"",379,3674,9.69393139841689,"",307,2119,6.90228013029316,""
2021Q4,"",S27000001,"",S27000001,d,Elective Inpatients,"",287,4134,14.404181184669,"",219,2736,12.4931506849315,""
2022Q1,"",S27000001,"",S27000001,d,Elective Inpatients,"",297,2999,10.0976430976431,"",249,1966,7.8955823293172704,""
2022Q2,"",S27000001,"",S27000001,d,Elective Inpatients,"",250,3444,13.776,"",199,2423,12.1758793969849,""
2022Q3,p,S27000001,"",S27000001,d,Elective Inpatients,"",329,3345,10.1671732522796,"",260,2148,8.26153846153846,""
2017Q3,"",S92000003,d,S92000003,d,Elective Inpatients,"",33650,93590,2.78127786032689,"",33798,131383,3.88730102372921,""
2017Q4,"",S92000003,d,S92000003,d,Elective Inpatients,"",33557,91256,2.71943260720565,"",33895,131769,3.88756453754241,""
2018Q1,"",S92000003,d,S92000003,d,Elective Inpatients,"",31345,80114,2.55587813048333,"",31347,118224,3.77146138386448,""
2018Q2,"",S92000003,d,S92000003,d,Elective Inpatients,"",33843,87852,2.59586916053541,"",33945,124245,3.66018559434379,""
2018Q3,"",S92000003,d,S92000003,d,Elective Inpatients,"",32335,81463,2.51934436369259,"",32695,118842,3.63486771677627,""
2018Q4,"",S92000003,d,S92000003,d,Elective Inpatients,"",32072,81533,2.5421863307558,"",32519,122552,3.76862757157354,""
2019Q1,"",S92000003,d,S92000003,d,Elective Inpatients,"",31956,79293,2.48131806233571,"",32131,110990,3.45429647381034,""
2019Q2,"",S92000003,d,S92000003,d,Elective Inpatients,"",32374,79470,2.45474763699265,"",32652,117246,3.59077545020213,""
2019Q3,"",S92000003,d,S92000003,d,Elective Inpatients,"",31560,78605,2.49065272496831,"",31961,117471,3.67544820249679,""
2019Q4,"",S92000003,d,S92000003,d,Elective Inpatients,"",31132,76229,2.4485738147244,"",31619,112407,3.55504601663557,""
2020Q1,"",S92000003,d,S92000003,d,Elective Inpatients,"",28163,67464,2.39548343571352,"",28550,101580,3.55796847635727,""
2020Q2,"",S92000003,d,S92000003,d,Elective Inpatients,"",10624,28818,2.71253765060241,"",10591,45657,4.3109243697479,""
2020Q3,"",S92000003,d,S92000003,d,Elective Inpatients,"",19215,49661,2.58449128285194,"",19413,74862,3.85628187297172,""
2020Q4,"",S92000003,d,S92000003,d,Elective Inpatients,"",22069,56130,2.54338665095836,"",22532,83623,3.71129948517664,""
2021Q1,"",S92000003,d,S92000003,d,Elective Inpatients,"",18138,46329,2.55425074429375,"",18199,68470,3.76229463157316,""
2021Q2,"",S92000003,d,S92000003,d,Elective Inpatients,"",23957,59516,2.48428434278082,"",24228,87112,3.59550932805019,""
2021Q3,"",S92000003,d,S92000003,d,Elective Inpatients,"",21560,56712,2.630426716141,"",21817,83066,3.80739790071962,""
2021Q4,"",S92000003,d,S92000003,d,Elective Inpatients,"",19960,51034,2.55681362725451,"",20392,79895,3.91795802275402,""
2022Q1,"",S92000003,d,S92000003,d,Elective Inpatients,"",19786,46744,2.36247852016577,"",19890,71533,3.5964303670186,""
2022Q2,"",S92000003,d,S92000003,d,Elective Inpatients,"",21473,52567,2.44805104084199,"",21683,80469,3.71115620532214,""
2022Q3,p,S92000003,d,S92000003,d,Elective Inpatients,"",23458,56728,2.41827947821639,"",23797,88913,3.73631129974367,""
2017Q3,"",SB0801,"",D102H,"",Emergency Inpatients,"",268,629,2.34701492537313,"",215,1345,6.25581395348837,""
2017Q4,"",SB0801,"",D102H,"",Emergency Inpatients,"",297,751,2.52861952861953,"",248,1984,8,""
2018Q1,"",SB0801,"",D102H,"",Emergency Inpatients,"",260,531,2.04230769230769,"",232,1700,7.32758620689655,""
2018Q2,"",SB0801,"",D102H,"",Emergency Inpatients,"",288,787,2.73263888888889,"",247,1743,7.05668016194332,""
2018Q3,"",SB0801,"",D102H,"",Emergency Inpatients,"",286,919,3.21328671328671,"",231,1845,7.98701298701299,""
2018Q4,"",SB0801,"",D102H,"",Emergency Inpatients,"",269,904,3.36059479553903,"",223,1956,8.77130044843049,""
2019Q1,"",SB0801,"",D102H,"",Emergency Inpatients,"",317,786,2.4794952681388,"",245,1605,6.55102040816327,""
2019Q2,"",SB0801,"",D102H,"",Emergency Inpatients,"",343,833,2.42857142857143,"",275,1917,6.97090909090909,""
2019Q3,"",SB0801,"",D102H,"",Emergency Inpatients,"",299,757,2.53177257525084,"",246,1521,6.18292682926829,""
2019Q4,"",SB0801,"",D102H,"",Emergency Inpatients,"",270,737,2.72962962962963,"",218,1096,5.02752293577982,""
2020Q1,"",SB0801,"",D102H,"",Emergency Inpatients,"",257,568,2.21011673151751,"",214,1541,7.20093457943925,""
2020Q2,"",SB0801,"",D102H,"",Emergency Inpatients,"",369,1010,2.73712737127371,"",285,1728,6.06315789473684,""
2020Q3,"",SB0801,"",D102H,"",Emergency Inpatients,"",262,726,2.77099236641221,"",216,1541,7.13425925925926,""
2020Q4,"",SB0801,"",D102H,"",Emergency Inpatients,"",286,713,2.49300699300699,"",232,1247,5.375,""
2021Q1,"",SB0801,"",D102H,"",Emergency Inpatients,"",294,693,2.35714285714286,"",230,1124,4.88695652173913,""
2021Q2,"",SB0801,"",D102H,"",Emergency Inpatients,"",315,745,2.36507936507937,"",245,1911,7.8,""
2021Q3,"",SB0801,"",D102H,"",Emergency Inpatients,"",339,817,2.41002949852507,"",268,1788,6.67164179104478,""
2021Q4,"",SB0801,"",D102H,"",Emergency Inpatients,"",308,799,2.59415584415584,"",242,1777,7.34297520661157,""
2022Q1,"",SB0801,"",D102H,"",Emergency Inpatients,"",270,841,3.11481481481481,"",215,1610,7.48837209302326,""
2022Q2,"",SB0801,"",D102H,"",Emergency Inpatients,"",303,780,2.57425742574257,"",211,1492,7.07109004739336,""
2022Q3,p,SB0801,"",D102H,"",Emergency Inpatients,"",292,840,2.87671232876712,"",217,1422,6.55299539170507,""
2017Q3,"",SB0801,"",SB0801,d,Emergency Inpatients,"",268,629,2.34701492537313,"",215,1345,6.25581395348837,""
2017Q4,"",SB0801,"",SB0801,d,Emergency Inpatients,"",297,751,2.52861952861953,"",248,1984,8,""
2018Q1,"",SB0801,"",SB0801,d,Emergency Inpatients,"",260,531,2.04230769230769,"",232,1700,7.32758620689655,""
2018Q2,"",SB0801,"",SB0801,d,Emergency Inpatients,"",288,787,2.73263888888889,"",247,1743,7.05668016194332,""
2018Q3,"",SB0801,"",SB0801,d,Emergency Inpatients,"",286,919,3.21328671328671,"",231,1845,7.98701298701299,""
2018Q4,"",SB0801,"",SB0801,d,Emergency Inpatients,"",269,904,3.36059479553903,"",223,1956,8.77130044843049,""
2019Q1,"",SB0801,"",SB0801,d,Emergency Inpatients,"",317,786,2.4794952681388,"",245,1605,6.55102040816327,""
2019Q2,"",SB0801,"",SB0801,d,Emergency Inpatients,"",343,833,2.42857142857143,"",275,1917,6.97090909090909,""
2019Q3,"",SB0801,"",SB0801,d,Emergency Inpatients,"",299,757,2.53177257525084,"",246,1521,6.18292682926829,""
2019Q4,"",SB0801,"",SB0801,d,Emergency Inpatients,"",270,737,2.72962962962963,"",218,1096,5.02752293577982,""
2020Q1,"",SB0801,"",SB0801,d,Emergency Inpatients,"",257,568,2.21011673151751,"",214,1541,7.20093457943925,""
2020Q2,"",SB0801,"",SB0801,d,Emergency Inpatients,"",369,1010,2.73712737127371,"",285,1728,6.06315789473684,""
2020Q3,"",SB0801,"",SB0801,d,Emergency Inpatients,"",262,726,2.77099236641221,"",216,1541,7.13425925925926,""
2020Q4,"",SB0801,"",SB0801,d,Emergency Inpatients,"",286,713,2.49300699300699,"",232,1247,5.375,""
2021Q1,"",SB0801,"",SB0801,d,Emergency Inpatients,"",294,693,2.35714285714286,"",230,1124,4.88695652173913,""
2021Q2,"",SB0801,"",SB0801,d,Emergency Inpatients,"",315,745,2.36507936507937,"",245,1911,7.8,""
2021Q3,"",SB0801,"",SB0801,d,Emergency Inpatients,"",339,817,2.41002949852507,"",268,1788,6.67164179104478,""
2021Q4,"",SB0801,"",SB0801,d,Emergency Inpatients,"",308,799,2.59415584415584,"",242,1777,7.34297520661157,""
2022Q1,"",SB0801,"",SB0801,d,Emergency Inpatients,"",270,841,3.11481481481481,"",215,1610,7.48837209302326,""
2022Q2,"",SB0801,"",SB0801,d,Emergency Inpatients,"",303,780,2.57425742574257,"",211,1492,7.07109004739336,""
2022Q3,p,SB0801,"",SB0801,d,Emergency Inpatients,"",292,840,2.87671232876712,"",217,1422,6.55299539170507,""
2017Q3,"",S08000015,"",S08000015,d,Emergency Inpatients,"",11335,21232,1.87313630348478,"",11130,75307,6.76612758310872,""
2017Q4,"",S08000015,"",S08000015,d,Emergency Inpatients,"",11637,20719,1.78044169459483,"",11428,84803,7.42063353167658,""
2018Q1,"",S08000015,"",S08000015,d,Emergency Inpatients,"",11466,20147,1.75710797139369,"",11416,84152,7.37140854940434,""
2018Q2,"",S08000015,"",S08000015,d,Emergency Inpatients,"",11311,19177,1.69542922818495,"",11331,83878,7.40252404906893,""
2018Q3,"",S08000015,"",S08000015,d,Emergency Inpatients,"",11221,19489,1.73683272435612,"",11122,75006,6.74393094767128,""
2018Q4,"",S08000015,"",S08000015,d,Emergency Inpatients,"",11667,19478,1.66949515728122,"",11556,74843,6.47654897888543,""
2019Q1,"",S08000015,"",S08000015,d,Emergency Inpatients,"",11762,21581,1.83480700561129,"",11661,77028,6.60560843838436,""
2019Q2,"",S08000015,"",S08000015,d,Emergency Inpatients,"",11748,20805,1.77093973442288,"",11649,74464,6.3923083526483,""
2019Q3,"",S08000015,"",S08000015,d,Emergency Inpatients,"",11519,20854,1.81040020835142,"",11453,77578,6.7735964376146,""
2019Q4,"",S08000015,"",S08000015,d,Emergency Inpatients,"",11199,20670,1.84570050897402,"",11084,75106,6.7760736196319,""
2020Q1,"",S08000015,"",S08000015,d,Emergency Inpatients,"",10051,20840,2.07342552979803,"",10203,80390,7.87905517984906,""
2020Q2,"",S08000015,"",S08000015,d,Emergency Inpatients,"",8501,14319,1.68439007175626,"",8288,59312,7.15637065637066,""
2020Q3,"",S08000015,"",S08000015,d,Emergency Inpatients,"",10866,18224,1.67715810785938,"",10794,67073,6.21391513803965,""
2020Q4,"",S08000015,"",S08000015,d,Emergency Inpatients,"",9984,19909,1.9940905448718,"",9882,72827,7.36966201173851,""
2021Q1,"",S08000015,"",S08000015,d,Emergency Inpatients,"",9215,19332,2.09788388497016,"",9088,74531,8.20103433098592,""
2021Q2,"",S08000015,"",S08000015,d,Emergency Inpatients,"",10868,18764,1.72653662127346,"",10798,76620,7.09575847379144,""
2021Q3,"",S08000015,"",S08000015,d,Emergency Inpatients,"",10895,21563,1.97916475447453,"",10766,75588,7.02099201188928,""
2021Q4,"",S08000015,"",S08000015,d,Emergency Inpatients,"",9911,22580,2.27827666229442,"",9904,84202,8.50181744749596,""
2022Q1,"",S08000015,"",S08000015,d,Emergency Inpatients,"",9287,24075,2.5923333692258,"",9164,78637,8.58107813182017,""
2022Q2,"",S08000015,"",S08000015,d,Emergency Inpatients,"",9464,25008,2.64243448858833,"",9453,83704,8.85475510419973,""
2022Q3,p,S08000015,"",S08000015,d,Emergency Inpatients,"",9426,26921,2.85603649480161,"",9439,84527,8.95507998728679,""
2017Q3,"",S08000015,"",A210H,"",Emergency Inpatients,"",4581,8089,1.7657716655752,"",4509,29634,6.57218895542249,""
2017Q4,"",S08000015,"",A210H,"",Emergency Inpatients,"",4767,5949,1.24795468848332,"",4642,33128,7.13657906074968,""
2018Q1,"",S08000015,"",A210H,"",Emergency Inpatients,"",4819,6008,1.24673168707201,"",4828,33373,6.91238608119304,""
2018Q2,"",S08000015,"",A210H,"",Emergency Inpatients,"",4625,5368,1.16064864864865,"",4650,31853,6.85010752688172,""
2018Q3,"",S08000015,"",A210H,"",Emergency Inpatients,"",4597,5858,1.27430933217316,"",4545,28476,6.26534653465347,""
2018Q4,"",S08000015,"",A210H,"",Emergency Inpatients,"",4738,5592,1.18024482904179,"",4696,29775,6.34050255536627,""
2019Q1,"",S08000015,"",A210H,"",Emergency Inpatients,"",4905,7411,1.51090723751274,"",4853,30784,6.34329280857202,""
2019Q2,"",S08000015,"",A210H,"",Emergency Inpatients,"",4852,5701,1.17497938994229,"",4802,29103,6.06059975010412,""
2019Q3,"",S08000015,"",A210H,"",Emergency Inpatients,"",4685,6462,1.37929562433298,"",4643,30526,6.57462847297006,""
2019Q4,"",S08000015,"",A210H,"",Emergency Inpatients,"",4635,6317,1.36289104638619,"",4606,32403,7.03495440729483,""
2020Q1,"",S08000015,"",A210H,"",Emergency Inpatients,"",4208,6577,1.5629752851711,"",4273,33286,7.78984320149778,""
2020Q2,"",S08000015,"",A210H,"",Emergency Inpatients,"",3538,4929,1.39315997738835,"",3453,22997,6.66000579206487,""
2020Q3,"",S08000015,"",A210H,"",Emergency Inpatients,"",4580,5140,1.12227074235808,"",4533,26745,5.90006618133686,""
2020Q4,"",S08000015,"",A210H,"",Emergency Inpatients,"",4195,5837,1.39141835518474,"",4147,29608,7.13961900168797,""
2021Q1,"",S08000015,"",A210H,"",Emergency Inpatients,"",4010,5681,1.41670822942643,"",3958,29575,7.4722081859525,""
2021Q2,"",S08000015,"",A210H,"",Emergency Inpatients,"",4684,5286,1.12852263023057,"",4649,30053,6.4644009464401,""
2021Q3,"",S08000015,"",A210H,"",Emergency Inpatients,"",4540,5563,1.22533039647577,"",4483,28661,6.39326343966094,""
2021Q4,"",S08000015,"",A210H,"",Emergency Inpatients,"",4180,4671,1.11746411483254,"",4189,32655,7.79541656719981,""
2022Q1,"",S08000015,"",A210H,"",Emergency Inpatients,"",3940,5484,1.39187817258883,"",3891,27502,7.06810588537651,""
2022Q2,"",S08000015,"",A210H,"",Emergency Inpatients,"",3928,5463,1.39078411405295,"",3904,31192,7.98975409836066,""
2022Q3,p,S08000015,"",A210H,"",Emergency Inpatients,"",3690,5659,1.53360433604336,"",3706,28889,7.79519697787372,""
2017Q3,"",S08000015,"",A111H,"",Emergency Inpatients,"",6743,12670,1.87898561471155,"",6621,45673,6.89820268841565,""
2017Q4,"",S08000015,"",A111H,"",Emergency Inpatients,"",6852,14026,2.04699357851722,"",6782,51486,7.59156590976113,""
2018Q1,"",S08000015,"",A111H,"",Emergency Inpatients,"",6642,14029,2.11216501053899,"",6587,50778,7.70882040382572,""
2018Q2,"",S08000015,"",A111H,"",Emergency Inpatients,"",6678,13513,2.023510032944,"",6679,51935,7.77586465039677,""
2018Q3,"",S08000015,"",A111H,"",Emergency Inpatients,"",6614,13247,2.00287269428485,"",6574,46461,7.06738667477943,""
2018Q4,"",S08000015,"",A111H,"",Emergency Inpatients,"",6921,13450,1.94336078601358,"",6857,44797,6.53303193816538,""
2019Q1,"",S08000015,"",A111H,"",Emergency Inpatients,"",6852,13804,2.01459427904262,"",6807,46157,6.78081386807698,""
2019Q2,"",S08000015,"",A111H,"",Emergency Inpatients,"",6884,14620,2.12376525276002,"",6846,45324,6.6205083260298,""
2019Q3,"",S08000015,"",A111H,"",Emergency Inpatients,"",6829,14149,2.07189925318495,"",6808,46904,6.88954171562867,""
2019Q4,"",S08000015,"",A111H,"",Emergency Inpatients,"",6557,14153,2.15845661125515,"",6478,42703,6.59200370484718,""
2020Q1,"",S08000015,"",A111H,"",Emergency Inpatients,"",5838,14076,2.41109969167523,"",5930,47104,7.9433389544688,""
2020Q2,"",S08000015,"",A111H,"",Emergency Inpatients,"",4958,9285,1.87273093989512,"",4833,36260,7.50258638526795,""
2020Q3,"",S08000015,"",A111H,"",Emergency Inpatients,"",6278,12754,2.03153870659446,"",6260,40260,6.43130990415335,""
2020Q4,"",S08000015,"",A111H,"",Emergency Inpatients,"",5784,13917,2.40612033195021,"",5734,43210,7.5357516567841,""
2021Q1,"",S08000015,"",A111H,"",Emergency Inpatients,"",5205,13578,2.60864553314121,"",5130,44956,8.76335282651072,""
2021Q2,"",S08000015,"",A111H,"",Emergency Inpatients,"",6179,13326,2.15665965366564,"",6147,46518,7.56759394826745,""
2021Q3,"",S08000015,"",A111H,"",Emergency Inpatients,"",6351,15876,2.49976381672178,"",6282,46888,7.46386501114295,""
2021Q4,"",S08000015,"",A111H,"",Emergency Inpatients,"",5728,17724,3.09427374301676,"",5715,51547,9.01959755030621,""
2022Q1,"",S08000015,"",A111H,"",Emergency Inpatients,"",5341,18342,3.43418835424078,"",5269,51039,9.68665780983109,""
2022Q2,"",S08000015,"",A111H,"",Emergency Inpatients,"",5533,19447,3.51472980300018,"",5547,52418,9.44979268072832,""
2022Q3,p,S08000015,"",A111H,"",Emergency Inpatients,"",5730,20689,3.61064572425829,"",5730,55487,9.68359511343805,""
2017Q3,"",S08000016,"",B120H,"",Emergency Inpatients,"",2575,7348,2.85359223300971,"",2558,16934,6.62001563721658,""
2017Q4,"",S08000016,"",B120H,"",Emergency Inpatients,"",2537,7526,2.96649586125345,"",2495,18767,7.52184368737475,""
2018Q1,"",S08000016,"",B120H,"",Emergency Inpatients,"",2457,7649,3.11314611314611,"",2419,19586,8.09673418768086,""
2018Q2,"",S08000016,"",B120H,"",Emergency Inpatients,"",2633,6711,2.54880364603114,"",2636,19758,7.49544764795144,""
2018Q3,"",S08000016,"",B120H,"",Emergency Inpatients,"",2642,6752,2.555639666919,"",2631,20294,7.71341695172938,""
2018Q4,"",S08000016,"",B120H,"",Emergency Inpatients,"",2648,6764,2.55438066465257,"",2621,17284,6.59442960702022,""
2019Q1,"",S08000016,"",B120H,"",Emergency Inpatients,"",2536,6462,2.5481072555205,"",2541,17463,6.87249114521842,""
2019Q2,"",S08000016,"",B120H,"",Emergency Inpatients,"",2648,6620,2.5,"",2613,16935,6.48105625717566,""
2019Q3,"",S08000016,"",B120H,"",Emergency Inpatients,"",2699,6903,2.55761393108559,"",2693,17511,6.50241366505756,""
2019Q4,"",S08000016,"",B120H,"",Emergency Inpatients,"",2726,6808,2.49743213499633,"",2692,16386,6.08692421991085,""
2020Q1,"",S08000016,"",B120H,"",Emergency Inpatients,"",2381,6116,2.56866862662747,"",2411,17240,7.1505599336375,""
2020Q2,"",S08000016,"",B120H,"",Emergency Inpatients,"",1922,3931,2.04526534859521,"",1910,11228,5.87853403141361,""
2020Q3,"",S08000016,"",B120H,"",Emergency Inpatients,"",2227,5448,2.44634036820835,"",2210,12948,5.85882352941176,""
2020Q4,"",S08000016,"",B120H,"",Emergency Inpatients,"",2165,6624,3.05958429561201,"",2138,14449,6.75818521983162,""
2021Q1,"",S08000016,"",B120H,"",Emergency Inpatients,"",2140,6721,3.14065420560748,"",2125,17439,8.20658823529412,""
2021Q2,"",S08000016,"",B120H,"",Emergency Inpatients,"",2473,7175,2.90133441164577,"",2437,17474,7.1702913418137,""
2021Q3,"",S08000016,"",B120H,"",Emergency Inpatients,"",2132,6214,2.91463414634146,"",2138,16481,7.70860617399439,""
2021Q4,"",S08000016,"",B120H,"",Emergency Inpatients,"",2024,6691,3.30583003952569,"",1992,17419,8.74447791164659,""
