Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AdmissionType,AdmissionTypeQF,Episodes,LengthOfEpisode,AverageLengthOfEpisode,AverageLengthOfEpisodeQF,Stays,LengthOfStay,AverageLengthOfStay,AverageLengthOfStayQF
2018Q4,,RA2701,,RA2701,,Emergency Inpatients,,34,50,1.470588235,,34,184,5.411764706,
2019Q1,,RA2701,,RA2701,,Emergency Inpatients,,32,50,1.5625,,30,90,3,
2019Q2,,RA2701,,RA2701,,Emergency Inpatients,,39,136,3.487179487,,36,167,4.638888889,
2019Q3,,RA2701,,RA2701,,Emergency Inpatients,,64,54,0.84375,,63,118,1.873015873,
2019Q4,,RA2701,,RA2701,,Emergency Inpatients,,37,66,1.783783784,,38,396,10.42105263,
2020Q1,,RA2701,,RA2701,,Emergency Inpatients,,26,32,1.230769231,,27,180,6.666666667,
2020Q2,,RA2701,,RA2701,,Emergency Inpatients,,30,17,0.566666667,,29,26,0.896551724,
2020Q3,,RA2701,,RA2701,,Emergency Inpatients,,49,36,0.734693878,,50,72,1.44,
2020Q4,,RA2701,,RA2701,,Emergency Inpatients,,20,27,1.35,,19,32,1.684210526,
2021Q1,,RA2701,,RA2701,,Emergency Inpatients,,25,85,3.4,,22,100,4.545454545,
2021Q2,,RA2701,,RA2701,,Emergency Inpatients,,20,16,0.8,,22,49,2.227272727,
2021Q3,,RA2701,,RA2701,,Emergency Inpatients,,15,12,0.8,,10,21,2.1,
2021Q4,,RA2701,,RA2701,,Emergency Inpatients,,10,20,2,,11,55,5,
2022Q1,,RA2701,,RA2701,,Emergency Inpatients,,10,25,2.5,,10,83,8.3,
2022Q2,,RA2701,,RA2701,,Emergency Inpatients,,10,5,0.5,,10,15,1.5,
2022Q3,p,RA2701,,RA2701,,Emergency Inpatients,,10,39,3.9,,10,28,2.8,
2017Q3,,RA2703,,RA2703,,Emergency Inpatients,,515,1709,3.318446602,,504,2676,5.30952381,
2017Q4,,RA2703,,RA2703,,Emergency Inpatients,,171,358,2.093567251,,175,818,4.674285714,
2018Q1,,RA2703,,RA2703,,Emergency Inpatients,,128,304,2.375,,126,611,4.849206349,
2018Q2,,RA2703,,RA2703,,Emergency Inpatients,,397,811,2.042821159,,389,1285,3.303341902,
2018Q3,,RA2703,,RA2703,,Emergency Inpatients,,568,1131,1.991197183,,545,2054,3.768807339,
2018Q4,,RA2703,,RA2703,,Emergency Inpatients,,219,446,2.03652968,,226,1071,4.738938053,
2019Q1,,RA2703,,RA2703,,Emergency Inpatients,,170,298,1.752941176,,165,665,4.03030303,
2019Q2,,RA2703,,RA2703,,Emergency Inpatients,,423,840,1.985815603,,411,1607,3.909975669,
2019Q3,,RA2703,,RA2703,,Emergency Inpatients,,522,999,1.913793103,,513,1922,3.746588694,
2019Q4,,RA2703,,RA2703,,Emergency Inpatients,,210,363,1.728571429,,208,900,4.326923077,
2020Q1,,RA2703,,RA2703,,Emergency Inpatients,,99,176,1.777777778,,104,745,7.163461538,
2020Q2,,RA2703,,RA2703,,Emergency Inpatients,,35,109,3.114285714,,30,185,6.166666667,
2020Q3,,RA2703,,RA2703,,Emergency Inpatients,,46,100,2.173913043,,45,300,6.666666667,
2020Q4,,RA2703,,RA2703,,Emergency Inpatients,,35,50,1.428571429,,35,100,2.857142857,
2021Q1,,RA2703,,RA2703,,Emergency Inpatients,,35,149,4.257142857,,36,244,6.777777778,
2021Q2,,RA2703,,RA2703,,Emergency Inpatients,,25,40,1.6,,20,106,5.3,
2021Q3,,RA2703,,RA2703,,Emergency Inpatients,,60,126,2.1,,60,181,3.016666667,
2021Q4,,RA2703,,RA2703,,Emergency Inpatients,,60,140,2.333333333,,59,269,4.559322034,
2022Q1,,RA2703,,RA2703,,Emergency Inpatients,,65,171,2.630769231,,65,262,4.030769231,
2022Q2,,RA2703,,RA2703,,Emergency Inpatients,,238,480,2.016806723,,219,827,3.776255708,
2022Q3,p,RA2703,,RA2703,,Emergency Inpatients,,355,905,2.549295775,,356,1825,5.126404494,
2017Q3,,RA2702,,RA2702,,Emergency Inpatients,,1161,2211,1.904392765,,1120,3943,3.520535714,
2017Q4,,RA2702,,RA2702,,Emergency Inpatients,,752,1524,2.026595745,,734,3091,4.211171662,
2018Q1,,RA2702,,RA2702,,Emergency Inpatients,,602,1402,2.328903654,,600,2700,4.5,
2018Q2,,RA2702,,RA2702,,Emergency Inpatients,,900,1788,1.986666667,,877,3689,4.206385405,
2018Q3,,RA2702,,RA2702,,Emergency Inpatients,,1108,2026,1.828519856,,1084,3754,3.463099631,
2018Q4,,RA2702,,RA2702,,Emergency Inpatients,,760,1437,1.890789474,,742,2751,3.70754717,
2019Q1,,RA2702,,RA2702,,Emergency Inpatients,,572,1165,2.036713287,,578,2781,4.811418685,
2019Q2,,RA2702,,RA2702,,Emergency Inpatients,,958,1907,1.990605428,,931,3849,4.134264232,
2019Q3,,RA2702,,RA2702,,Emergency Inpatients,,1070,2110,1.971962617,,1056,3809,3.607007576,
2019Q4,,RA2702,,RA2702,,Emergency Inpatients,,719,1312,1.824756606,,699,2711,3.878397711,
2020Q1,,RA2702,,RA2702,,Emergency Inpatients,,493,1136,2.304259635,,503,2439,4.848906561,
2020Q2,,RA2702,,RA2702,,Emergency Inpatients,,182,340,1.868131868,,184,795,4.320652174,
2020Q3,,RA2702,,RA2702,,Emergency Inpatients,,683,1231,1.802342606,,651,2258,3.468509985,
2020Q4,,RA2702,,RA2702,,Emergency Inpatients,,308,660,2.142857143,,317,1458,4.599369085,
2021Q1,,RA2702,,RA2702,,Emergency Inpatients,,194,488,2.515463918,,192,980,5.104166667,
2021Q2,,RA2702,,RA2702,,Emergency Inpatients,,603,1150,1.907131012,,562,2079,3.699288256,
2021Q3,,RA2702,,RA2702,,Emergency Inpatients,,1056,2363,2.237689394,,1045,4517,4.322488038,
2021Q4,,RA2702,,RA2702,,Emergency Inpatients,,571,1353,2.369527145,,565,3101,5.488495575,
2022Q1,,RA2702,,RA2702,,Emergency Inpatients,,394,995,2.525380711,,391,2375,6.074168798,
2022Q2,,RA2702,,RA2702,,Emergency Inpatients,,792,2079,2.625,,768,3617,4.709635417,
2022Q3,p,RA2702,,RA2702,,Emergency Inpatients,,848,1962,2.313679245,,832,3873,4.655048077,
2017Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,125879,294970,2.343282041,,123549,904725,7.322803098,
2017Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,127679,307092,2.405188011,,124917,946154,7.57426131,
2018Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,126413,316524,2.503888049,,124699,983808,7.889461824,
2018Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,126387,302098,2.390261657,,124757,955444,7.658440007,
2018Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,126479,300766,2.377991603,,123950,907863,7.324429205,
2018Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,128700,305915,2.376961927,,126521,950022,7.508808814,
2019Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,128845,305147,2.368326284,,126999,946987,7.456649265,
2019Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,132473,300633,2.269390744,,130122,937942,7.208173868,
2019Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,133506,298750,2.237727143,,131047,936828,7.148793944,
2019Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,132777,302346,2.277096184,,130327,972649,7.46314271,
2020Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,120491,289895,2.405947332,,121057,1020116,8.426741122,
2020Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,100298,195373,1.947925183,,97244,681203,7.005090288,
2020Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,120061,245817,2.047434221,,117525,794226,6.757932355,
2020Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,114781,267162,2.327580349,,112771,853371,7.567291236,
2021Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,112421,270027,2.401926686,,110205,885968,8.039272265,
2021Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,126281,271958,2.153593969,,123855,887254,7.163651044,
2021Q3,,S92000003,d,S92000003,d,Emergency Inpatients,,122440,283387,2.314496896,,120288,904303,7.517815576,
2021Q4,,S92000003,d,S92000003,d,Emergency Inpatients,,118133,297245,2.51618938,,116572,968517,8.308315891,
2022Q1,,S92000003,d,S92000003,d,Emergency Inpatients,,113097,292887,2.589697339,,110934,937190,8.448176393,
2022Q2,,S92000003,d,S92000003,d,Emergency Inpatients,,116851,299958,2.567012691,,115077,996520,8.659593142,
2022Q3,p,S92000003,d,S92000003,d,Emergency Inpatients,,115231,302770,2.627504751,,114297,991469,8.674497143,
2017Q3,,RA2704,,RA2704,,Emergency Inpatients,,315,485,1.53968254,,308,1241,4.029220779,
2017Q4,,RA2704,,RA2704,,Emergency Inpatients,,290,371,1.279310345,,282,833,2.953900709,
2018Q1,,RA2704,,RA2704,,Emergency Inpatients,,220,334,1.518181818,,220,1154,5.245454545,
2018Q2,,RA2704,,RA2704,,Emergency Inpatients,,285,360,1.263157895,,280,1302,4.65,
2018Q3,,RA2704,,RA2704,,Emergency Inpatients,,321,552,1.719626168,,312,1388,4.448717949,
2018Q4,,RA2704,,RA2704,,Emergency Inpatients,,216,346,1.601851852,,215,768,3.572093023,
2019Q1,,RA2704,,RA2704,,Emergency Inpatients,,283,429,1.51590106,,280,1349,4.817857143,
2019Q2,,RA2704,,RA2704,,Emergency Inpatients,,328,421,1.283536585,,309,1064,3.443365696,
2019Q3,,RA2704,,RA2704,,Emergency Inpatients,,347,533,1.536023055,,341,1674,4.909090909,
2019Q4,,RA2704,,RA2704,,Emergency Inpatients,,261,462,1.770114943,,247,1228,4.971659919,
2020Q1,,RA2704,,RA2704,,Emergency Inpatients,,238,365,1.533613445,,242,1193,4.929752066,
2020Q2,,RA2704,,RA2704,,Emergency Inpatients,,294,349,1.18707483,,287,687,2.393728223,
2020Q3,,RA2704,,RA2704,,Emergency Inpatients,,276,362,1.311594203,,272,797,2.930147059,
2020Q4,,RA2704,,RA2704,,Emergency Inpatients,,198,287,1.449494949,,197,723,3.670050761,
2021Q1,,RA2704,,RA2704,,Emergency Inpatients,,200,536,2.68,,188,816,4.340425532,
2021Q2,,RA2704,,RA2704,,Emergency Inpatients,,250,347,1.388,,240,1123,4.679166667,
2021Q3,,RA2704,,RA2704,,Emergency Inpatients,,219,418,1.908675799,,212,878,4.141509434,
2021Q4,,RA2704,,RA2704,,Emergency Inpatients,,212,389,1.83490566,,208,1041,5.004807692,
2022Q1,,RA2704,,RA2704,,Emergency Inpatients,,175,375,2.142857143,,168,756,4.5,
2022Q2,,RA2704,,RA2704,,Emergency Inpatients,,180,360,2,,180,916,5.088888889,
2022Q3,p,RA2704,,RA2704,,Emergency Inpatients,,190,426,2.242105263,,180,988,5.488888889,
2017Q3,,S08000015,,S12000008,,Transfers,,2473,15521,6.276182774,,0,0,,z
2017Q4,,S08000015,,S12000008,,Transfers,,3012,19603,6.508300133,,0,0,,z
2018Q1,,S08000015,,S12000008,,Transfers,,2669,17584,6.588235294,,0,0,,z
2018Q2,,S08000015,,S12000008,,Transfers,,2596,19189,7.391756549,,0,0,,z
2018Q3,,S08000015,,S12000008,,Transfers,,2574,18018,7,,0,0,,z
2018Q4,,S08000015,,S12000008,,Transfers,,2605,17241,6.618426104,,0,0,,z
2019Q1,,S08000015,,S12000008,,Transfers,,2582,16831,6.51859024,,0,0,,z
2019Q2,,S08000015,,S12000008,,Transfers,,2477,16446,6.639483246,,0,0,,z
2019Q3,,S08000015,,S12000008,,Transfers,,2484,15585,6.274154589,,0,0,,z
2019Q4,,S08000015,,S12000008,,Transfers,,2355,15737,6.682377919,,0,0,,z
2020Q1,,S08000015,,S12000008,,Transfers,,2214,16587,7.491869919,,0,0,,z
2020Q2,,S08000015,,S12000008,,Transfers,,1763,12251,6.948950652,,0,0,,z
2020Q3,,S08000015,,S12000008,,Transfers,,2081,14663,7.046131667,,0,0,,z
2020Q4,,S08000015,,S12000008,,Transfers,,2121,16044,7.564356436,,0,0,,z
2021Q1,,S08000015,,S12000008,,Transfers,,2055,17515,8.523114355,,0,0,,z
2021Q2,,S08000015,,S12000008,,Transfers,,2268,16686,7.357142857,,0,0,,z
2021Q3,,S08000015,,S12000008,,Transfers,,2233,17024,7.623824451,,0,0,,z
2021Q4,,S08000015,,S12000008,,Transfers,,2181,17086,7.834021091,,0,0,,z
2022Q1,,S08000015,,S12000008,,Transfers,,1829,17028,9.310005467,,0,0,,z
2022Q2,,S08000015,,S12000008,,Transfers,,1813,17887,9.865968009,,0,0,,z
2022Q3,p,S08000015,,S12000008,,Transfers,,1766,16305,9.232729332,,0,0,,z
2017Q3,,S08000015,,S08000015,d,Transfers,,8297,61153,7.37049536,,0,0,,z
2017Q4,,S08000015,,S08000015,d,Transfers,,9417,70800,7.518317936,,0,0,,z
2018Q1,,S08000015,,S08000015,d,Transfers,,9018,70403,7.806941672,,0,0,,z
2018Q2,,S08000015,,S08000015,d,Transfers,,8475,68457,8.077522124,,0,0,,z
2018Q3,,S08000015,,S08000015,d,Transfers,,8104,60389,7.451752221,,0,0,,z
2018Q4,,S08000015,,S08000015,d,Transfers,,8422,62822,7.459273332,,0,0,,z
2019Q1,,S08000015,,S08000015,d,Transfers,,8196,62597,7.637506101,,0,0,,z
2019Q2,,S08000015,,S08000015,d,Transfers,,7950,60968,7.668930818,,0,0,,z
2019Q3,,S08000015,,S08000015,d,Transfers,,7878,61020,7.745620716,,0,0,,z
2019Q4,,S08000015,,S08000015,d,Transfers,,7973,61586,7.724319579,,0,0,,z
2020Q1,,S08000015,,S08000015,d,Transfers,,7254,64521,8.894540943,,0,0,,z
2020Q2,,S08000015,,S08000015,d,Transfers,,5677,47007,8.280253655,,0,0,,z
2020Q3,,S08000015,,S08000015,d,Transfers,,7126,53322,7.482739265,,0,0,,z
2020Q4,,S08000015,,S08000015,d,Transfers,,6953,59828,8.604631094,,0,0,,z
2021Q1,,S08000015,,S08000015,d,Transfers,,6488,60869,9.381781751,,0,0,,z
2021Q2,,S08000015,,S08000015,d,Transfers,,7112,60453,8.500140607,,0,0,,z
2021Q3,,S08000015,,S08000015,d,Transfers,,7049,59044,8.376223578,,0,0,,z
2021Q4,,S08000015,,S08000015,d,Transfers,,7022,65958,9.393050413,,0,0,,z
2022Q1,,S08000015,,S08000015,d,Transfers,,5815,58715,10.09716251,,0,0,,z
2022Q2,,S08000015,,S08000015,d,Transfers,,5911,64092,10.84283539,,0,0,,z
2022Q3,p,S08000015,,S08000015,d,Transfers,,5858,60607,10.34602253,,0,0,,z
2017Q3,,S08000015,,S12000021,,Transfers,,2931,22940,7.826680314,,0,0,,z
2017Q4,,S08000015,,S12000021,,Transfers,,3149,26252,8.336614798,,0,0,,z
2018Q1,,S08000015,,S12000021,,Transfers,,3083,26499,8.595199481,,0,0,,z
2018Q2,,S08000015,,S12000021,,Transfers,,2917,24227,8.305450806,,0,0,,z
2018Q3,,S08000015,,S12000021,,Transfers,,2759,22083,8.003986952,,0,0,,z
2018Q4,,S08000015,,S12000021,,Transfers,,2965,22562,7.609443508,,0,0,,z
2019Q1,,S08000015,,S12000021,,Transfers,,2821,22989,8.149237859,,0,0,,z
2019Q2,,S08000015,,S12000021,,Transfers,,2762,22622,8.190441709,,0,0,,z
2019Q3,,S08000015,,S12000021,,Transfers,,2787,22375,8.028345892,,0,0,,z
2019Q4,,S08000015,,S12000021,,Transfers,,2869,22396,7.806204252,,0,0,,z
2020Q1,,S08000015,,S12000021,,Transfers,,2545,23846,9.369744597,,0,0,,z
2020Q2,,S08000015,,S12000021,,Transfers,,2131,17511,8.217268888,,0,0,,z
2020Q3,,S08000015,,S12000021,,Transfers,,2571,18971,7.378840918,,0,0,,z
2020Q4,,S08000015,,S12000021,,Transfers,,2481,22060,8.891575977,,0,0,,z
2021Q1,,S08000015,,S12000021,,Transfers,,2278,19894,8.73309921,,0,0,,z
2021Q2,,S08000015,,S12000021,,Transfers,,2444,22898,9.369067103,,0,0,,z
2021Q3,,S08000015,,S12000021,,Transfers,,2403,20531,8.543903454,,0,0,,z
2021Q4,,S08000015,,S12000021,,Transfers,,2381,23335,9.80050399,,0,0,,z
2022Q1,,S08000015,,S12000021,,Transfers,,2026,21528,10.62586377,,0,0,,z
2022Q2,,S08000015,,S12000021,,Transfers,,1982,22153,11.17709384,,0,0,,z
2022Q3,p,S08000015,,S12000021,,Transfers,,2143,22172,10.34624358,,0,0,,z
2017Q3,,S08000015,,S12000028,,Transfers,,2893,22692,7.843760802,,0,0,,z
2017Q4,,S08000015,,S12000028,,Transfers,,3256,24945,7.661240786,,0,0,,z
2018Q1,,S08000015,,S12000028,,Transfers,,3266,26320,8.058787508,,0,0,,z
2018Q2,,S08000015,,S12000028,,Transfers,,2962,25041,8.454085078,,0,0,,z
2018Q3,,S08000015,,S12000028,,Transfers,,2771,20288,7.321544569,,0,0,,z
2018Q4,,S08000015,,S12000028,,Transfers,,2852,23019,8.071178121,,0,0,,z
2019Q1,,S08000015,,S12000028,,Transfers,,2793,22777,8.155030433,,0,0,,z
2019Q2,,S08000015,,S12000028,,Transfers,,2711,21900,8.078199926,,0,0,,z
2019Q3,,S08000015,,S12000028,,Transfers,,2607,23060,8.845416187,,0,0,,z
2019Q4,,S08000015,,S12000028,,Transfers,,2749,23453,8.531465988,,0,0,,z
2020Q1,,S08000015,,S12000028,,Transfers,,2495,24088,9.654509018,,0,0,,z
2020Q2,,S08000015,,S12000028,,Transfers,,1783,17245,9.67190129,,0,0,,z
2020Q3,,S08000015,,S12000028,,Transfers,,2474,19688,7.957962813,,0,0,,z
2020Q4,,S08000015,,S12000028,,Transfers,,2351,21724,9.240323267,,0,0,,z
2021Q1,,S08000015,,S12000028,,Transfers,,2155,23460,10.8863109,,0,0,,z
2021Q2,,S08000015,,S12000028,,Transfers,,2400,20869,8.695416667,,0,0,,z
2021Q3,,S08000015,,S12000028,,Transfers,,2413,21489,8.905511811,,0,0,,z
2021Q4,,S08000015,,S12000028,,Transfers,,2460,25537,10.38089431,,0,0,,z
2022Q1,,S08000015,,S12000028,,Transfers,,1960,20159,10.28520408,,0,0,,z
2022Q2,,S08000015,,S12000028,,Transfers,,2116,24052,11.36672968,,0,0,,z
2022Q3,p,S08000015,,S12000028,,Transfers,,1949,22130,11.35454079,,0,0,,z
2017Q3,,S08000016,,S08000016,d,Transfers,,1900,11513,6.059473684,,0,0,,z
2017Q4,,S08000016,,S08000016,d,Transfers,,1957,12238,6.253449157,,0,0,,z
2018Q1,,S08000016,,S08000016,d,Transfers,,2188,13968,6.383912249,,0,0,,z
2018Q2,,S08000016,,S08000016,d,Transfers,,2261,12924,5.716054843,,0,0,,z
2018Q3,,S08000016,,S08000016,d,Transfers,,2377,13302,5.596129575,,0,0,,z
2018Q4,,S08000016,,S08000016,d,Transfers,,2327,11800,5.070906747,,0,0,,z
2019Q1,,S08000016,,S08000016,d,Transfers,,2378,11797,4.960891505,,0,0,,z
2019Q2,,S08000016,,S08000016,d,Transfers,,2009,11240,5.594823295,,0,0,,z
2019Q3,,S08000016,,S08000016,d,Transfers,,1974,10906,5.524822695,,0,0,,z
2019Q4,,S08000016,,S08000016,d,Transfers,,2410,11169,4.634439834,,0,0,,z
2020Q1,,S08000016,,S08000016,d,Transfers,,2564,12015,4.686037441,,0,0,,z
2020Q2,,S08000016,,S08000016,d,Transfers,,2033,7932,3.901623217,,0,0,,z
2020Q3,,S08000016,,S08000016,d,Transfers,,1974,8627,4.370314083,,0,0,,z
2020Q4,,S08000016,,S08000016,d,Transfers,,1694,8840,5.218417946,,0,0,,z
2021Q1,,S08000016,,S08000016,d,Transfers,,2133,11093,5.200656353,,0,0,,z
2021Q2,,S08000016,,S08000016,d,Transfers,,2420,11668,4.821487603,,0,0,,z
2021Q3,,S08000016,,S08000016,d,Transfers,,2086,11204,5.371045062,,0,0,,z
2021Q4,,S08000016,,S08000016,d,Transfers,,2280,13909,6.100438596,,0,0,,z
2022Q1,,S08000016,,S08000016,d,Transfers,,2076,13450,6.478805395,,0,0,,z
2022Q2,,S08000016,,S08000016,d,Transfers,,1923,11803,6.137805512,,0,0,,z
2022Q3,p,S08000016,,S08000016,d,Transfers,,1806,14228,7.878183832,,0,0,,z
2017Q3,,S08000016,,S12000026,,Transfers,,1900,11513,6.059473684,,0,0,,z
2017Q4,,S08000016,,S12000026,,Transfers,,1957,12238,6.253449157,,0,0,,z
2018Q1,,S08000016,,S12000026,,Transfers,,2188,13968,6.383912249,,0,0,,z
2018Q2,,S08000016,,S12000026,,Transfers,,2261,12924,5.716054843,,0,0,,z
2018Q3,,S08000016,,S12000026,,Transfers,,2377,13302,5.596129575,,0,0,,z
2018Q4,,S08000016,,S12000026,,Transfers,,2327,11800,5.070906747,,0,0,,z
2019Q1,,S08000016,,S12000026,,Transfers,,2378,11797,4.960891505,,0,0,,z
2019Q2,,S08000016,,S12000026,,Transfers,,2009,11240,5.594823295,,0,0,,z
2019Q3,,S08000016,,S12000026,,Transfers,,1974,10906,5.524822695,,0,0,,z
2019Q4,,S08000016,,S12000026,,Transfers,,2410,11169,4.634439834,,0,0,,z
2020Q1,,S08000016,,S12000026,,Transfers,,2564,12015,4.686037441,,0,0,,z
2020Q2,,S08000016,,S12000026,,Transfers,,2033,7932,3.901623217,,0,0,,z
2020Q3,,S08000016,,S12000026,,Transfers,,1974,8627,4.370314083,,0,0,,z
2020Q4,,S08000016,,S12000026,,Transfers,,1694,8840,5.218417946,,0,0,,z
2021Q1,,S08000016,,S12000026,,Transfers,,2133,11093,5.200656353,,0,0,,z
2021Q2,,S08000016,,S12000026,,Transfers,,2420,11668,4.821487603,,0,0,,z
2021Q3,,S08000016,,S12000026,,Transfers,,2086,11204,5.371045062,,0,0,,z
2021Q4,,S08000016,,S12000026,,Transfers,,2280,13909,6.100438596,,0,0,,z
2022Q1,,S08000016,,S12000026,,Transfers,,2076,13450,6.478805395,,0,0,,z
2022Q2,,S08000016,,S12000026,,Transfers,,1923,11803,6.137805512,,0,0,,z
2022Q3,p,S08000016,,S12000026,,Transfers,,1806,14228,7.878183832,,0,0,,z
2017Q3,,S08000017,,S12000006,,Transfers,,3258,22954,7.045426642,,0,0,,z
2017Q4,,S08000017,,S12000006,,Transfers,,3445,23610,6.85341074,,0,0,,z
2018Q1,,S08000017,,S12000006,,Transfers,,3405,24030,7.057268722,,0,0,,z
2018Q2,,S08000017,,S12000006,,Transfers,,3588,22604,6.299888517,,0,0,,z
2018Q3,,S08000017,,S12000006,,Transfers,,3661,23093,6.307839388,,0,0,,z
2018Q4,,S08000017,,S12000006,,Transfers,,3766,23029,6.114976102,,0,0,,z
2019Q1,,S08000017,,S12000006,,Transfers,,4427,24649,5.567878925,,0,0,,z
2019Q2,,S08000017,,S12000006,,Transfers,,4194,24622,5.870767763,,0,0,,z
2019Q3,,S08000017,,S12000006,,Transfers,,3850,24347,6.323896104,,0,0,,z
2019Q4,,S08000017,,S12000006,,Transfers,,4022,25031,6.223520636,,0,0,,z
2020Q1,,S08000017,,S12000006,,Transfers,,3807,26786,7.035986341,,0,0,,z
2020Q2,,S08000017,,S12000006,,Transfers,,2514,15312,6.090692124,,0,0,,z
2020Q3,,S08000017,,S12000006,,Transfers,,3268,21458,6.566095471,,0,0,,z
2020Q4,,S08000017,,S12000006,,Transfers,,3439,22080,6.420471067,,0,0,,z
2021Q1,,S08000017,,S12000006,,Transfers,,3004,19720,6.564580559,,0,0,,z
2021Q2,,S08000017,,S12000006,,Transfers,,3306,19679,5.952510587,,0,0,,z
2021Q3,,S08000017,,S12000006,,Transfers,,3004,20371,6.781291611,,0,0,,z
2021Q4,,S08000017,,S12000006,,Transfers,,3012,20565,6.827689243,,0,0,,z
2022Q1,,S08000017,,S12000006,,Transfers,,2904,18170,6.256887052,,0,0,,z
2022Q2,,S08000017,,S12000006,,Transfers,,3026,19099,6.311632518,,0,0,,z
2022Q3,p,S08000017,,S12000006,,Transfers,,2743,19008,6.929639081,,0,0,,z
2017Q3,,S08000017,,S08000017,d,Transfers,,3258,22954,7.045426642,,0,0,,z
2017Q4,,S08000017,,S08000017,d,Transfers,,3445,23610,6.85341074,,0,0,,z
2018Q1,,S08000017,,S08000017,d,Transfers,,3405,24030,7.057268722,,0,0,,z
2018Q2,,S08000017,,S08000017,d,Transfers,,3588,22604,6.299888517,,0,0,,z
2018Q3,,S08000017,,S08000017,d,Transfers,,3661,23093,6.307839388,,0,0,,z
2018Q4,,S08000017,,S08000017,d,Transfers,,3766,23029,6.114976102,,0,0,,z
2019Q1,,S08000017,,S08000017,d,Transfers,,4427,24649,5.567878925,,0,0,,z
2019Q2,,S08000017,,S08000017,d,Transfers,,4194,24622,5.870767763,,0,0,,z
2019Q3,,S08000017,,S08000017,d,Transfers,,3850,24347,6.323896104,,0,0,,z
2019Q4,,S08000017,,S08000017,d,Transfers,,4022,25031,6.223520636,,0,0,,z
2020Q1,,S08000017,,S08000017,d,Transfers,,3807,26786,7.035986341,,0,0,,z
2020Q2,,S08000017,,S08000017,d,Transfers,,2514,15312,6.090692124,,0,0,,z
2020Q3,,S08000017,,S08000017,d,Transfers,,3268,21458,6.566095471,,0,0,,z
2020Q4,,S08000017,,S08000017,d,Transfers,,3439,22080,6.420471067,,0,0,,z
